cod_municipio,UF,municipio,populacao,faixa_populacao,regiao,atendimento_website,atendimento_whatsapp,atendimento_telefone,nao_disponibiliza_atendimento_distancia,tipo_conexao_internet,tem_estrutura_t,ti_funcionarios_efetivos,ti_terceirizados,tem_cpd,software_interno,software_sociedade,nao_desenvolveu_software,A página da prefeitura na internet está,servico_ouvidoria_online,servico_consulta_processos,servico_nota_fiscal_eletronica,servico_agendamento_saude,site_mobile,tem_inclusao_digital,curso_informatica_populacao,tem_wifi_publico,consulta_publica_online,tem_portal_transparencia,tem_portal_dados_abertos,acessibilidade_sem_mouse,acessibilidade_libras
4126652,PR,Sulina,3495,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não
4126678,PR,Tamarana,10645,3 - 10001 até 20000,4 - Sul,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Sim,Não,Não
4126702,PR,Tamboara,4979,1 - Até 5000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Sim
4126801,PR,Tapejara,16255,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Não,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
4126900,PR,Tapira,5813,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Não,Não,-,Sim,Não,Sim,Não,Não,Não
4127007,PR,Teixeira Soares,9581,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não
4127106,PR,Telêmaco Borba,77182,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
4127205,PR,Terra Boa,18048,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não
4127304,PR,Terra Rica,14989,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Sim,-,-
4127403,PR,Terra Roxa,18548,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não
4127502,PR,Tibagi,20304,4 - 20001 até 50000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,-,-
4127601,PR,Tijucas do Sul,18279,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não
4127700,PR,Toledo,158620,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
4127809,PR,Tomazina,8495,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Não,Não,-,Não,Sim,Sim,Sim,Não,Não
4127858,PR,Três Barras do Paraná,11197,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não
4127882,PR,Tunas do Paraná,6302,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
4127908,PR,Tuneiras do Oeste,8095,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Não,Não,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Não,Não
4127957,PR,Tupãssi,8204,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim,Não
4127965,PR,Turvo,14443,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Sim,Não,Ativa,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Não
4128005,PR,Ubiratã,25517,4 - 20001 até 50000,4 - Sul,Sim,Sim,Sim,Não,Via linha telefônica (DSL),Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim
4128104,PR,Umuarama,121972,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim
4128203,PR,União da Vitória,56397,5 - 50001 até 100000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Sim,Sim,Não
4128302,PR,Uniflor,2121,1 - Até 5000,4 - Sul,Sim,Não,Não,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não
4128401,PR,Uraí,10407,3 - 10001 até 20000,4 - Sul,Não,Não,Sim,Não,"Via modem Via linha telefônica (DSL)G, Via rádioG ou Via satéliteG",Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Sim
4128500,PR,Wenceslau Braz,19430,3 - 10001 até 20000,4 - Sul,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,-,-
4128534,PR,Ventania,9779,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim
4128559,PR,Vera Cruz do Oeste,8227,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim
4128609,PR,Verê,8051,2 - 5001 até 10000,4 - Sul,Não,Não,Sim,Não,Via cabo ou fibra ótica,Sim,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
4128625,PR,Alto Paraíso,3077,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
4128633,PR,Doutor Ulysses,5773,2 - 5001 até 10000,4 - Sul,Não,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
4128658,PR,Virmond,3842,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Não,Não,Não,Sim,Sim,Sim,Não,Não,Não,Sim,Não,Não,Não
4128708,PR,Vitorino,10280,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Sim,Sim,Não
4128807,PR,Xambrê,5851,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,-,-
4200051,SC,Abdon Batista,2633,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Não,Sim,Não,Não,Sim,Não,-,Sim,Não,Sim,Sim,Sim,Não
4200101,SC,Abelardo Luz,17736,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não
4200200,SC,Agrolândia,11491,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não
4200309,SC,Agronômica,6394,2 - 5001 até 10000,4 - Sul,Não,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Sim,Sim,Sim,-,-
4200408,SC,Água Doce,6625,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Sim,Não,Sim,Não,Não,Não,Sim,Não,Não,Sim
4200507,SC,Águas de Chapecó,6128,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via rádio,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Sim,Sim,Não,Sim,Não
4200556,SC,Águas Frias,2963,1 - Até 5000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4200606,SC,Águas Mornas,7082,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
4200705,SC,Alfredo Wagner,10862,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Sim,Sim,Não
4200754,SC,Alto Bela Vista,1860,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Não,Sim
4200804,SC,Anchieta,5984,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Sim,Não,Não
4200903,SC,Angelina,5472,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Sim,Não,Não,-,Não,Não,Sim,Não,Sim,Não
4201000,SC,Anita Garibaldi,8367,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,Sim,Sim
4201109,SC,Anitápolis,3726,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não
4201208,SC,Antônio Carlos,12118,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4201257,SC,Apiúna,10020,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via rádio,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Sim,Não,Não
4201273,SC,Arabutã,4487,1 - Até 5000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,-,-
4201307,SC,Araquari,50178,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Sim,Sim
4201406,SC,Araranguá,75597,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Não,Sim,Não
4201505,SC,Armazém,9188,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Sim,Não,Não,Não
4201604,SC,Arroio Trinta,3628,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Sim,Não,Sim,Não,Sim,Não
4201653,SC,Arvoredo,2600,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Não,Não,Sim,Sim,Sim,Sim
4201703,SC,Ascurra,8635,2 - 5001 até 10000,4 - Sul,Sim,Sim,Não,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Não
4201802,SC,Atalanta,3270,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Não,Não,Sim,Sim,Não,Sim,Não,Sim,Não,-,-
4201901,SC,Aurora,7127,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4201950,SC,Balneário Arroio do Silva,17215,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
4202008,SC,Balneário Camboriú,148758,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Não,Sim,Sim,-,-
4202057,SC,Balneário Barra do Sul,16360,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4202073,SC,Balneário Gaivota,17306,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Sim,Não
4202081,SC,Bandeirante,3243,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Não,Sim,Sim,Não,Não,Não
4202099,SC,Barra Bonita,1662,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Sim,Não,Sim,Sim,Não,Não
4202107,SC,Barra Velha,50730,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,"Via modem Via linha telefônica (DSL)G, Via rádioG ou Via satéliteG",Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Não,-,-
4202131,SC,Bela Vista do Toldo,5950,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Sim,Não,Não,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,-,-
4202156,SC,Belmonte,2709,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,Não,Não
4202206,SC,Benedito Novo,10738,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Sim,Não,Não,Sim,Ativa,Não,Sim,Sim,Não,Sim,Não,-,Sim,Não,Sim,Não,-,-
4202305,SC,Biguaçu,82028,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Não
4202404,SC,Blumenau,380597,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Não,Sim
4202438,SC,Bocaina do Sul,3618,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Não,Não,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,Não,Não
4202453,SC,Bombinhas,27732,4 - 20001 até 50000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
4202503,SC,Bom Jardim da Serra,4028,1 - Até 5000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
4202537,SC,Bom Jesus,2872,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim
4202578,SC,Bom Jesus do Oeste,2234,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,Sim,Não
4202602,SC,Bom Retiro,8468,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Não,Sim,Não,-,-
4202701,SC,Botuverá,5623,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Não,-,Sim,Sim,Sim,Não,Não,Não
4202800,SC,Braço do Norte,35534,4 - 20001 até 50000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Não,Não,Sim,Não,-,Sim,Sim,Sim,Não,Não,Sim
4202859,SC,Braço do Trombudo,4203,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Não,-,Sim,Não,Sim,Não,Não,Não
4202875,SC,Brunópolis,2466,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4202909,SC,Brusque,151949,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Sim,Sim,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim
4203006,SC,Caçador,75998,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não
4203105,SC,Caibi,6431,2 - 5001 até 10000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Não,Não,Não,Não,-,Não,Não,Sim,Não,Não,Não
4203154,SC,Calmon,3513,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Não,-,Não,Não,Sim,Não,Não,Não
4203204,SC,Camboriú,113525,6 - 100001 até 500000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Sim,Não,Não,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Sim
4203253,SC,Capão Alto,2647,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Não,-,Não,Não,Sim,Sim,Não,Não
4203303,SC,Campo Alegre,12815,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Sim,Não,Ativa,Sim,Sim,Sim,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Não
4203402,SC,Campo Belo do Sul,7342,2 - 5001 até 10000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,Não,Não
4203501,SC,Campo Erê,9838,2 - 5001 até 10000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Não,Não,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Sim,Sim,Sim
4203600,SC,Campos Novos,38656,4 - 20001 até 50000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim,Não,Sim,Não
4203709,SC,Canelinha,13413,3 - 10001 até 20000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Não,Sim,Não,Não,Não
4203808,SC,Canoinhas,56721,5 - 50001 até 100000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Não,Sim
4203907,SC,Capinzal,24176,4 - 20001 até 50000,4 - Sul,Não,Não,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Não,Sim,Sim,Sim,Não,Sim,Não
4203956,SC,Capivari de Baixo,24799,4 - 20001 até 50000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Sim,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Sim,Não,Sim,Não,Sim,Não,-,-
4204004,SC,Catanduvas,10938,3 - 10001 até 20000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Sim,Sim,Sim,Sim,Não,Sim,Não,Não,Não
4204103,SC,Caxambu do Sul,4732,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Não,Sim,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Sim,Não,Não,Sim,Não,Sim,Sim
4204152,SC,Celso Ramos,2860,1 - Até 5000,4 - Sul,Sim,Não,Sim,Não,Via cabo ou fibra ótica,Não,-,-,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Sim,Não,Não,-,Sim,Não,Sim,Não,-,-
4204178,SC,Cerro Negro,3326,1 - Até 5000,4 - Sul,Não,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Sim,Não,Não,Sim,Ativa,Sim,Sim,Sim,Não,Não,Sim,Não,Não,Não,Sim,Não,-,-
4204194,SC,Chapadão do Lageado,3036,1 - Até 5000,4 - Sul,Sim,Sim,Sim,Não,Via cabo ou fibra ótica,Sim,Sim,Não,Não,Não,Não,Sim,Ativa,Sim,Não,Sim,Não,Não,Não,-,Não,Não,Sim,Não,Sim,Não
